,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
779,0 days 02:02:54.569000,SAI,55,0 days 00:01:33.539000,36.0,2.0,,,0 days 00:00:34.290000,0 days 00:00:29.568000,0 days 00:00:29.681000,0 days 02:01:55.297000,0 days 02:02:24.865000,0 days 02:02:54.546000,287.0,298.0,293.0,305.0,True,HARD,21.0,True,Ferrari,0 days 02:01:21.030000,2023-03-19 18:02:21.116,1,6.0,False,,False,True
780,0 days 02:04:28.372000,SAI,55,0 days 00:01:33.803000,37.0,2.0,,,0 days 00:00:34.365000,0 days 00:00:29.664000,0 days 00:00:29.774000,0 days 02:03:28.911000,0 days 02:03:58.575000,0 days 02:04:28.349000,286.0,295.0,295.0,304.0,False,HARD,22.0,True,Ferrari,0 days 02:02:54.569000,2023-03-19 18:03:54.655,1,6.0,False,,False,True
781,0 days 02:06:02.285000,SAI,55,0 days 00:01:33.913000,38.0,2.0,,,0 days 00:00:34.618000,0 days 00:00:29.541000,0 days 00:00:29.754000,0 days 02:05:02.967000,0 days 02:05:32.508000,0 days 02:06:02.262000,284.0,296.0,293.0,303.0,False,HARD,23.0,True,Ferrari,0 days 02:04:28.372000,2023-03-19 18:05:28.458,1,6.0,False,,False,True
782,0 days 02:07:35.750000,SAI,55,0 days 00:01:33.465000,39.0,2.0,,,0 days 00:00:34.249000,0 days 00:00:29.564000,0 days 00:00:29.652000,0 days 02:06:36.511000,0 days 02:07:06.075000,0 days 02:07:35.727000,285.0,298.0,292.0,305.0,True,HARD,24.0,True,Ferrari,0 days 02:06:02.285000,2023-03-19 18:07:02.371,1,6.0,False,,False,True
783,0 days 02:09:09.153000,SAI,55,0 days 00:01:33.403000,40.0,2.0,,,0 days 00:00:34.251000,0 days 00:00:29.511000,0 days 00:00:29.641000,0 days 02:08:09.978000,0 days 02:08:39.489000,0 days 02:09:09.130000,286.0,297.0,292.0,306.0,True,HARD,25.0,True,Ferrari,0 days 02:07:35.750000,2023-03-19 18:08:35.836,1,6.0,False,,False,True
784,0 days 02:10:42.564000,SAI,55,0 days 00:01:33.411000,41.0,2.0,,,0 days 00:00:34.220000,0 days 00:00:29.557000,0 days 00:00:29.634000,0 days 02:09:43.350000,0 days 02:10:12.907000,0 days 02:10:42.541000,,298.0,294.0,304.0,False,HARD,26.0,True,Ferrari,0 days 02:09:09.153000,2023-03-19 18:10:09.239,1,6.0,False,,False,True
785,0 days 02:12:15.996000,SAI,55,0 days 00:01:33.432000,42.0,2.0,,,0 days 00:00:34.319000,0 days 00:00:29.445000,0 days 00:00:29.668000,0 days 02:11:16.860000,0 days 02:11:46.305000,0 days 02:12:15.973000,,298.0,292.0,305.0,False,HARD,27.0,True,Ferrari,0 days 02:10:42.564000,2023-03-19 18:11:42.650,1,6.0,False,,False,True
786,0 days 02:13:49.284000,SAI,55,0 days 00:01:33.288000,43.0,2.0,,,0 days 00:00:34.156000,0 days 00:00:29.532000,0 days 00:00:29.600000,0 days 02:12:50.129000,0 days 02:13:19.661000,0 days 02:13:49.261000,287.0,297.0,294.0,304.0,True,HARD,28.0,True,Ferrari,0 days 02:12:15.996000,2023-03-19 18:13:16.082,1,6.0,False,,False,True
787,0 days 02:15:22.642000,SAI,55,0 days 00:01:33.358000,44.0,2.0,,,0 days 00:00:34.201000,0 days 00:00:29.459000,0 days 00:00:29.698000,0 days 02:14:23.462000,0 days 02:14:52.921000,0 days 02:15:22.619000,286.0,296.0,295.0,302.0,False,HARD,29.0,True,Ferrari,0 days 02:13:49.284000,2023-03-19 18:14:49.370,1,6.0,False,,False,True
788,0 days 02:16:56.154000,SAI,55,0 days 00:01:33.512000,45.0,2.0,,,0 days 00:00:34.267000,0 days 00:00:29.613000,0 days 00:00:29.632000,0 days 02:15:56.886000,0 days 02:16:26.499000,0 days 02:16:56.131000,,294.0,294.0,302.0,False,HARD,30.0,True,Ferrari,0 days 02:15:22.642000,2023-03-19 18:16:22.728,1,6.0,False,,False,True
789,0 days 02:18:29.303000,SAI,55,0 days 00:01:33.149000,46.0,2.0,,,0 days 00:00:34.067000,0 days 00:00:29.480000,0 days 00:00:29.602000,0 days 02:17:30.198000,0 days 02:17:59.678000,0 days 02:18:29.280000,287.0,297.0,294.0,303.0,True,HARD,31.0,True,Ferrari,0 days 02:16:56.154000,2023-03-19 18:17:56.240,1,6.0,False,,False,True
790,0 days 02:20:02.431000,SAI,55,0 days 00:01:33.128000,47.0,2.0,,,0 days 00:00:34.152000,0 days 00:00:29.386000,0 days 00:00:29.590000,0 days 02:19:03.432000,0 days 02:19:32.818000,0 days 02:20:02.408000,286.0,296.0,295.0,305.0,True,HARD,32.0,True,Ferrari,0 days 02:18:29.303000,2023-03-19 18:19:29.389,1,6.0,False,,False,True
791,0 days 02:21:35.351000,SAI,55,0 days 00:01:32.920000,48.0,2.0,,,0 days 00:00:34.005000,0 days 00:00:29.301000,0 days 00:00:29.614000,0 days 02:20:36.413000,0 days 02:21:05.714000,0 days 02:21:35.328000,284.0,297.0,293.0,303.0,True,HARD,33.0,True,Ferrari,0 days 02:20:02.431000,2023-03-19 18:21:02.517,1,6.0,False,,False,True
792,0 days 02:23:08.915000,SAI,55,0 days 00:01:33.564000,49.0,2.0,,,0 days 00:00:34.465000,0 days 00:00:29.499000,0 days 00:00:29.600000,0 days 02:22:09.793000,0 days 02:22:39.292000,0 days 02:23:08.892000,287.0,299.0,294.0,307.0,False,HARD,34.0,True,Ferrari,0 days 02:21:35.351000,2023-03-19 18:22:35.437,1,6.0,False,,False,True
793,0 days 02:24:41.737000,SAI,55,0 days 00:01:32.822000,50.0,2.0,,,0 days 00:00:33.929000,0 days 00:00:29.367000,0 days 00:00:29.526000,0 days 02:23:42.821000,0 days 02:24:12.188000,0 days 02:24:41.714000,289.0,302.0,296.0,310.0,True,HARD,35.0,True,Ferrari,0 days 02:23:08.915000,2023-03-19 18:24:09.001,1,6.0,False,,False,True
794,0 days 01:04:29.581000,RUS,63,0 days 00:01:38.652000,1.0,1.0,,,,0 days 00:00:30.241000,0 days 00:00:30.322000,,0 days 01:03:59.428000,0 days 01:04:29.646000,282.0,296.0,289.0,310.0,False,MEDIUM,1.0,True,Mercedes,0 days 01:02:50.632000,2023-03-19 17:03:50.718,1,3.0,False,,False,False
795,0 days 01:06:05.695000,RUS,63,0 days 00:01:36.114000,2.0,1.0,,,0 days 00:00:35.845000,0 days 00:00:29.989000,0 days 00:00:30.280000,0 days 01:05:05.429000,0 days 01:05:35.418000,0 days 01:06:05.698000,283.0,299.0,289.0,303.0,True,MEDIUM,2.0,True,Mercedes,0 days 01:04:29.581000,2023-03-19 17:05:29.667,1,3.0,False,,False,True
796,0 days 01:07:40.995000,RUS,63,0 days 00:01:35.300000,3.0,1.0,,,0 days 00:00:35.308000,0 days 00:00:30.037000,0 days 00:00:29.955000,0 days 01:06:41.006000,0 days 01:07:11.043000,0 days 01:07:40.998000,,308.0,291.0,314.0,True,MEDIUM,3.0,True,Mercedes,0 days 01:06:05.695000,2023-03-19 17:07:05.781,1,3.0,False,,False,True
797,0 days 01:09:16.591000,RUS,63,0 days 00:01:35.596000,4.0,1.0,,,0 days 00:00:35.451000,0 days 00:00:30.010000,0 days 00:00:30.135000,0 days 01:08:16.449000,0 days 01:08:46.459000,0 days 01:09:16.594000,281.0,308.0,292.0,304.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:07:40.995000,2023-03-19 17:08:41.081,1,3.0,False,,False,True
798,0 days 01:10:52.014000,RUS,63,0 days 00:01:35.423000,5.0,1.0,,,0 days 00:00:35.261000,0 days 00:00:30.013000,0 days 00:00:30.149000,0 days 01:09:51.855000,0 days 01:10:21.868000,0 days 01:10:52.017000,285.0,304.0,291.0,313.0,False,MEDIUM,5.0,True,Mercedes,0 days 01:09:16.591000,2023-03-19 17:10:16.677,1,3.0,False,,False,True
799,0 days 01:12:27.491000,RUS,63,0 days 00:01:35.477000,6.0,1.0,,,0 days 00:00:35.384000,0 days 00:00:29.855000,0 days 00:00:30.238000,0 days 01:11:27.401000,0 days 01:11:57.256000,0 days 01:12:27.494000,284.0,309.0,288.0,302.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:10:52.014000,2023-03-19 17:11:52.100,1,3.0,False,,False,True
800,0 days 01:14:02.747000,RUS,63,0 days 00:01:35.256000,7.0,1.0,,,0 days 00:00:35.248000,0 days 00:00:29.896000,0 days 00:00:30.112000,0 days 01:13:02.742000,0 days 01:13:32.638000,0 days 01:14:02.750000,,310.0,290.0,299.0,True,MEDIUM,7.0,True,Mercedes,0 days 01:12:27.491000,2023-03-19 17:13:27.577,1,3.0,False,,False,True
801,0 days 01:15:37.904000,RUS,63,0 days 00:01:35.157000,8.0,1.0,,,0 days 00:00:35.066000,0 days 00:00:29.967000,0 days 00:00:30.124000,0 days 01:14:37.816000,0 days 01:15:07.783000,0 days 01:15:37.907000,285.0,299.0,286.0,298.0,True,MEDIUM,8.0,True,Mercedes,0 days 01:14:02.747000,2023-03-19 17:15:02.833,1,3.0,False,,False,True
802,0 days 01:17:13.794000,RUS,63,0 days 00:01:35.890000,9.0,1.0,,,0 days 00:00:35.327000,0 days 00:00:30.296000,0 days 00:00:30.267000,0 days 01:16:13.234000,0 days 01:16:43.530000,0 days 01:17:13.797000,278.0,296.0,291.0,300.0,False,MEDIUM,9.0,True,Mercedes,0 days 01:15:37.904000,2023-03-19 17:16:37.990,1,3.0,False,,False,True
803,0 days 01:18:49.059000,RUS,63,0 days 00:01:35.265000,10.0,1.0,,,0 days 00:00:35.133000,0 days 00:00:29.965000,0 days 00:00:30.167000,0 days 01:17:48.930000,0 days 01:18:18.895000,0 days 01:18:49.062000,284.0,303.0,291.0,303.0,False,MEDIUM,10.0,True,Mercedes,0 days 01:17:13.794000,2023-03-19 17:18:13.880,1,3.0,False,,False,True
804,0 days 01:20:24.459000,RUS,63,0 days 00:01:35.400000,11.0,1.0,,,0 days 00:00:35.215000,0 days 00:00:30.009000,0 days 00:00:30.176000,0 days 01:19:24.277000,0 days 01:19:54.286000,0 days 01:20:24.462000,,303.0,291.0,299.0,False,MEDIUM,11.0,True,Mercedes,0 days 01:18:49.059000,2023-03-19 17:19:49.145,1,3.0,False,,False,True
805,0 days 01:21:59.742000,RUS,63,0 days 00:01:35.283000,12.0,1.0,,,0 days 00:00:35.173000,0 days 00:00:29.953000,0 days 00:00:30.157000,0 days 01:20:59.635000,0 days 01:21:29.588000,0 days 01:21:59.745000,,302.0,290.0,298.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:20:24.459000,2023-03-19 17:21:24.545,1,3.0,False,,False,True
806,0 days 01:23:34.785000,RUS,63,0 days 00:01:35.043000,13.0,1.0,,,0 days 00:00:34.973000,0 days 00:00:29.898000,0 days 00:00:30.172000,0 days 01:22:34.718000,0 days 01:23:04.616000,0 days 01:23:34.788000,,305.0,289.0,301.0,True,MEDIUM,13.0,True,Mercedes,0 days 01:21:59.742000,2023-03-19 17:22:59.828,1,3.0,False,,False,True
807,0 days 01:25:09.725000,RUS,63,0 days 00:01:34.940000,14.0,1.0,,,0 days 00:00:34.925000,0 days 00:00:29.864000,0 days 00:00:30.151000,0 days 01:24:09.713000,0 days 01:24:39.577000,0 days 01:25:09.728000,,301.0,289.0,298.0,True,MEDIUM,14.0,True,Mercedes,0 days 01:23:34.785000,2023-03-19 17:24:34.871,1,3.0,False,,False,True
808,0 days 01:26:44.671000,RUS,63,0 days 00:01:34.946000,15.0,1.0,,,0 days 00:00:34.801000,0 days 00:00:29.994000,0 days 00:00:30.151000,0 days 01:25:44.529000,0 days 01:26:14.523000,0 days 01:26:44.674000,283.0,297.0,289.0,295.0,False,MEDIUM,15.0,True,Mercedes,0 days 01:25:09.725000,2023-03-19 17:26:09.811,1,3.0,False,,False,True
809,0 days 01:28:19.791000,RUS,63,0 days 00:01:35.120000,16.0,1.0,,,0 days 00:00:34.954000,0 days 00:00:29.958000,0 days 00:00:30.208000,0 days 01:27:19.628000,0 days 01:27:49.586000,0 days 01:28:19.794000,,301.0,290.0,299.0,False,MEDIUM,16.0,True,Mercedes,0 days 01:26:44.671000,2023-03-19 17:27:44.757,1,3.0,False,,False,True
810,0 days 01:29:54.683000,RUS,63,0 days 00:01:34.892000,17.0,1.0,,,0 days 00:00:34.825000,0 days 00:00:29.893000,0 days 00:00:30.174000,0 days 01:28:54.619000,0 days 01:29:24.512000,0 days 01:29:54.686000,,301.0,291.0,300.0,True,MEDIUM,17.0,True,Mercedes,0 days 01:28:19.791000,2023-03-19 17:29:19.877,2,3.0,False,,False,True
811,0 days 01:32:06.900000,RUS,63,0 days 00:02:12.217000,18.0,1.0,,0 days 01:32:05.756000,0 days 00:00:43.181000,0 days 00:00:42.922000,0 days 00:00:46.114000,0 days 01:30:37.867000,0 days 01:31:20.789000,0 days 01:32:06.903000,246.0,230.0,,241.0,False,MEDIUM,18.0,True,Mercedes,0 days 01:29:54.683000,2023-03-19 17:30:54.769,24,3.0,False,,False,False
812,0 days 01:35:02.429000,RUS,63,,19.0,2.0,0 days 01:32:26.584000,,0 days 00:01:02.374000,0 days 00:00:57.740000,0 days 00:00:55.374000,0 days 01:33:09.318000,0 days 01:34:07.082000,0 days 01:35:02.441000,95.0,117.0,146.0,117.0,False,HARD,1.0,True,Mercedes,0 days 01:32:06.900000,2023-03-19 17:33:06.986,4,3.0,False,,False,False
813,0 days 01:37:39.960000,RUS,63,,20.0,2.0,,,0 days 00:00:56.645000,0 days 00:00:49.070000,0 days 00:00:51.860000,0 days 01:35:59.033000,0 days 01:36:48.126000,0 days 01:37:40.016000,177.0,189.0,263.0,162.0,False,HARD,2.0,True,Mercedes,0 days 01:35:02.429000,2023-03-19 17:36:02.515,4,3.0,False,,False,False
814,0 days 01:39:16.762000,RUS,63,0 days 00:01:36.802000,21.0,2.0,,,0 days 00:00:36.791000,0 days 00:00:30.010000,0 days 00:00:30.001000,0 days 01:38:16.754000,0 days 01:38:46.764000,0 days 01:39:16.765000,284.0,298.0,293.0,311.0,False,HARD,3.0,True,Mercedes,0 days 01:37:39.960000,2023-03-19 17:38:40.046,1,3.0,False,,False,False
815,0 days 01:40:51.832000,RUS,63,0 days 00:01:35.070000,22.0,2.0,,,0 days 00:00:35.387000,0 days 00:00:29.805000,0 days 00:00:29.878000,0 days 01:39:52.152000,0 days 01:40:21.957000,0 days 01:40:51.835000,286.0,297.0,293.0,312.0,False,HARD,4.0,True,Mercedes,0 days 01:39:16.762000,2023-03-19 17:40:16.848,1,3.0,False,,False,True
816,0 days 01:42:26.790000,RUS,63,0 days 00:01:34.958000,23.0,2.0,,,0 days 00:00:34.995000,0 days 00:00:29.648000,0 days 00:00:30.315000,0 days 01:41:26.830000,0 days 01:41:56.478000,0 days 01:42:26.793000,,307.0,299.0,296.0,False,HARD,5.0,True,Mercedes,0 days 01:40:51.832000,2023-03-19 17:41:51.918,1,4.0,False,,False,True
817,0 days 01:44:01.853000,RUS,63,0 days 00:01:35.063000,24.0,2.0,,,0 days 00:00:35.300000,0 days 00:00:29.796000,0 days 00:00:29.967000,0 days 01:43:02.093000,0 days 01:43:31.889000,0 days 01:44:01.856000,,298.0,296.0,306.0,False,HARD,6.0,True,Mercedes,0 days 01:42:26.790000,2023-03-19 17:43:26.876,1,4.0,False,,False,True
818,0 days 01:45:35.959000,RUS,63,0 days 00:01:34.106000,25.0,2.0,,,0 days 00:00:34.714000,0 days 00:00:29.586000,0 days 00:00:29.806000,0 days 01:44:36.570000,0 days 01:45:06.156000,0 days 01:45:35.962000,287.0,304.0,295.0,305.0,True,HARD,7.0,True,Mercedes,0 days 01:44:01.853000,2023-03-19 17:45:01.939,1,4.0,False,,False,True
819,0 days 01:47:10.452000,RUS,63,0 days 00:01:34.493000,26.0,2.0,,,0 days 00:00:34.954000,0 days 00:00:29.744000,0 days 00:00:29.795000,0 days 01:46:10.916000,0 days 01:46:40.660000,0 days 01:47:10.455000,282.0,303.0,294.0,310.0,False,HARD,8.0,True,Mercedes,0 days 01:45:35.959000,2023-03-19 17:46:36.045,1,4.0,False,,False,True
820,0 days 01:48:44.570000,RUS,63,0 days 00:01:34.118000,27.0,2.0,,,0 days 00:00:34.807000,0 days 00:00:29.520000,0 days 00:00:29.791000,0 days 01:47:45.262000,0 days 01:48:14.782000,0 days 01:48:44.573000,288.0,302.0,292.0,306.0,False,HARD,9.0,True,Mercedes,0 days 01:47:10.452000,2023-03-19 17:48:10.538,1,4.0,False,,False,True
821,0 days 01:50:18.661000,RUS,63,0 days 00:01:34.091000,28.0,2.0,,,0 days 00:00:34.764000,0 days 00:00:29.575000,0 days 00:00:29.752000,0 days 01:49:19.337000,0 days 01:49:48.912000,0 days 01:50:18.664000,279.0,297.0,293.0,303.0,True,HARD,10.0,True,Mercedes,0 days 01:48:44.570000,2023-03-19 17:49:44.656,1,4.0,False,,False,True
822,0 days 01:51:52.349000,RUS,63,0 days 00:01:33.688000,29.0,2.0,,,0 days 00:00:34.505000,0 days 00:00:29.425000,0 days 00:00:29.758000,0 days 01:50:53.169000,0 days 01:51:22.594000,0 days 01:51:52.352000,286.0,303.0,292.0,298.0,True,HARD,11.0,True,Mercedes,0 days 01:50:18.661000,2023-03-19 17:51:18.747,1,4.0,False,,False,True
823,0 days 01:53:26.514000,RUS,63,0 days 00:01:34.165000,30.0,2.0,,,0 days 00:00:34.598000,0 days 00:00:29.682000,0 days 00:00:29.885000,0 days 01:52:26.950000,0 days 01:52:56.632000,0 days 01:53:26.517000,284.0,295.0,294.0,301.0,False,HARD,12.0,True,Mercedes,0 days 01:51:52.349000,2023-03-19 17:52:52.435,1,4.0,False,,False,True
824,0 days 01:54:59.947000,RUS,63,0 days 00:01:33.433000,31.0,2.0,,,0 days 00:00:34.298000,0 days 00:00:29.385000,0 days 00:00:29.750000,0 days 01:54:00.815000,0 days 01:54:30.200000,0 days 01:54:59.950000,287.0,310.0,294.0,306.0,True,HARD,13.0,True,Mercedes,0 days 01:53:26.514000,2023-03-19 17:54:26.600,1,4.0,False,,False,True
825,0 days 01:56:33.580000,RUS,63,0 days 00:01:33.633000,32.0,2.0,,,0 days 00:00:34.355000,0 days 00:00:29.513000,0 days 00:00:29.765000,0 days 01:55:34.305000,0 days 01:56:03.818000,0 days 01:56:33.583000,,304.0,293.0,303.0,False,HARD,14.0,True,Mercedes,0 days 01:54:59.947000,2023-03-19 17:56:00.033,1,4.0,False,,False,True
826,0 days 01:58:07.100000,RUS,63,0 days 00:01:33.520000,33.0,2.0,,,0 days 00:00:34.438000,0 days 00:00:29.465000,0 days 00:00:29.617000,0 days 01:57:08.021000,0 days 01:57:37.486000,0 days 01:58:07.103000,,308.0,294.0,305.0,False,HARD,15.0,True,Mercedes,0 days 01:56:33.580000,2023-03-19 17:57:33.666,1,4.0,False,,False,True
827,0 days 01:59:40.858000,RUS,63,0 days 00:01:33.758000,34.0,2.0,,,0 days 00:00:34.527000,0 days 00:00:29.491000,0 days 00:00:29.740000,0 days 01:58:41.630000,0 days 01:59:11.121000,0 days 01:59:40.861000,,306.0,294.0,303.0,False,HARD,16.0,True,Mercedes,0 days 01:58:07.100000,2023-03-19 17:59:07.186,1,4.0,False,,False,True
828,0 days 02:01:14.614000,RUS,63,0 days 00:01:33.756000,35.0,2.0,,,0 days 00:00:34.486000,0 days 00:00:29.535000,0 days 00:00:29.735000,0 days 02:00:15.347000,0 days 02:00:44.882000,0 days 02:01:14.617000,286.0,306.0,293.0,303.0,False,HARD,17.0,True,Mercedes,0 days 01:59:40.858000,2023-03-19 18:00:40.944,1,4.0,False,,False,True
829,0 days 02:02:48.239000,RUS,63,0 days 00:01:33.625000,36.0,2.0,,,0 days 00:00:34.459000,0 days 00:00:29.494000,0 days 00:00:29.672000,0 days 02:01:49.076000,0 days 02:02:18.570000,0 days 02:02:48.242000,,304.0,293.0,302.0,False,HARD,18.0,True,Mercedes,0 days 02:01:14.614000,2023-03-19 18:02:14.700,1,4.0,False,,False,True
830,0 days 02:04:21.763000,RUS,63,0 days 00:01:33.524000,37.0,2.0,,,0 days 00:00:34.432000,0 days 00:00:29.521000,0 days 00:00:29.571000,0 days 02:03:22.674000,0 days 02:03:52.195000,0 days 02:04:21.766000,287.0,304.0,295.0,303.0,False,HARD,19.0,True,Mercedes,0 days 02:02:48.239000,2023-03-19 18:03:48.325,1,4.0,False,,False,True
831,0 days 02:05:55.183000,RUS,63,0 days 00:01:33.420000,38.0,2.0,,,0 days 00:00:34.261000,0 days 00:00:29.407000,0 days 00:00:29.752000,0 days 02:04:56.027000,0 days 02:05:25.434000,0 days 02:05:55.186000,288.0,306.0,292.0,304.0,True,HARD,20.0,True,Mercedes,0 days 02:04:21.763000,2023-03-19 18:05:21.849,1,4.0,False,,False,True
832,0 days 02:07:28.738000,RUS,63,0 days 00:01:33.555000,39.0,2.0,,,0 days 00:00:34.407000,0 days 00:00:29.509000,0 days 00:00:29.639000,0 days 02:06:29.593000,0 days 02:06:59.102000,0 days 02:07:28.741000,285.0,303.0,291.0,302.0,False,HARD,21.0,True,Mercedes,0 days 02:05:55.183000,2023-03-19 18:06:55.269,1,4.0,False,,False,True
833,0 days 02:09:02.197000,RUS,63,0 days 00:01:33.459000,40.0,2.0,,,0 days 00:00:34.440000,0 days 00:00:29.352000,0 days 00:00:29.667000,0 days 02:08:03.181000,0 days 02:08:32.533000,0 days 02:09:02.200000,284.0,304.0,291.0,302.0,False,HARD,22.0,True,Mercedes,0 days 02:07:28.738000,2023-03-19 18:08:28.824,1,4.0,False,,False,True
834,0 days 02:10:35.195000,RUS,63,0 days 00:01:32.998000,41.0,2.0,,,0 days 00:00:34.181000,0 days 00:00:29.273000,0 days 00:00:29.544000,0 days 02:09:36.381000,0 days 02:10:05.654000,0 days 02:10:35.198000,286.0,306.0,293.0,303.0,True,HARD,23.0,True,Mercedes,0 days 02:09:02.197000,2023-03-19 18:10:02.283,1,4.0,False,,False,True
835,0 days 02:12:08.236000,RUS,63,0 days 00:01:33.041000,42.0,2.0,,,0 days 00:00:34.243000,0 days 00:00:29.279000,0 days 00:00:29.519000,0 days 02:11:09.441000,0 days 02:11:38.720000,0 days 02:12:08.239000,287.0,304.0,291.0,303.0,False,HARD,24.0,True,Mercedes,0 days 02:10:35.195000,2023-03-19 18:11:35.281,1,4.0,False,,False,True
836,0 days 02:13:41.319000,RUS,63,0 days 00:01:33.083000,43.0,2.0,,,0 days 00:00:34.195000,0 days 00:00:29.250000,0 days 00:00:29.638000,0 days 02:12:42.434000,0 days 02:13:11.684000,0 days 02:13:41.322000,288.0,306.0,293.0,303.0,False,HARD,25.0,True,Mercedes,0 days 02:12:08.236000,2023-03-19 18:13:08.322,1,4.0,False,,False,True
837,0 days 02:15:14.562000,RUS,63,0 days 00:01:33.243000,44.0,2.0,,,0 days 00:00:34.260000,0 days 00:00:29.381000,0 days 00:00:29.602000,0 days 02:14:15.582000,0 days 02:14:44.963000,0 days 02:15:14.565000,286.0,302.0,294.0,301.0,False,HARD,26.0,True,Mercedes,0 days 02:13:41.319000,2023-03-19 18:14:41.405,1,4.0,False,,False,True
838,0 days 02:16:47.479000,RUS,63,0 days 00:01:32.917000,45.0,2.0,,,0 days 00:00:34.139000,0 days 00:00:29.270000,0 days 00:00:29.508000,0 days 02:15:48.704000,0 days 02:16:17.974000,0 days 02:16:47.482000,287.0,302.0,293.0,303.0,True,HARD,27.0,True,Mercedes,0 days 02:15:14.562000,2023-03-19 18:16:14.648,1,4.0,False,,False,True
839,0 days 02:18:20.461000,RUS,63,0 days 00:01:32.982000,46.0,2.0,,,0 days 00:00:34.188000,0 days 00:00:29.299000,0 days 00:00:29.495000,0 days 02:17:21.670000,0 days 02:17:50.969000,0 days 02:18:20.464000,,306.0,293.0,303.0,False,HARD,28.0,True,Mercedes,0 days 02:16:47.479000,2023-03-19 18:17:47.565,1,4.0,False,,False,True
840,0 days 02:19:53.362000,RUS,63,0 days 00:01:32.901000,47.0,2.0,,,0 days 00:00:34.167000,0 days 00:00:29.235000,0 days 00:00:29.499000,0 days 02:18:54.631000,0 days 02:19:23.866000,0 days 02:19:53.365000,286.0,301.0,294.0,306.0,True,HARD,29.0,True,Mercedes,0 days 02:18:20.461000,2023-03-19 18:19:20.547,1,4.0,False,,False,True
841,0 days 02:21:26.118000,RUS,63,0 days 00:01:32.756000,48.0,2.0,,,0 days 00:00:33.841000,0 days 00:00:29.174000,0 days 00:00:29.741000,0 days 02:20:27.206000,0 days 02:20:56.380000,0 days 02:21:26.121000,287.0,299.0,293.0,299.0,True,HARD,30.0,True,Mercedes,0 days 02:19:53.362000,2023-03-19 18:20:53.448,1,4.0,False,,False,True
842,0 days 02:22:59.253000,RUS,63,0 days 00:01:33.135000,49.0,2.0,,,0 days 00:00:34.245000,0 days 00:00:29.248000,0 days 00:00:29.642000,0 days 02:22:00.366000,0 days 02:22:29.614000,0 days 02:22:59.256000,288.0,309.0,293.0,305.0,False,HARD,31.0,True,Mercedes,0 days 02:21:26.118000,2023-03-19 18:22:26.204,1,4.0,False,,False,True
843,0 days 02:24:31.686000,RUS,63,0 days 00:01:32.433000,50.0,2.0,,,0 days 00:00:33.785000,0 days 00:00:29.221000,0 days 00:00:29.427000,0 days 02:23:33.041000,0 days 02:24:02.262000,0 days 02:24:31.689000,286.0,296.0,288.0,311.0,True,HARD,32.0,True,Mercedes,0 days 02:22:59.253000,2023-03-19 18:23:59.339,1,4.0,False,,False,True
844,0 days 01:04:36.541000,BOT,77,0 days 00:01:45.612000,1.0,1.0,,,,0 days 00:00:31.285000,0 days 00:00:31.935000,,0 days 01:04:04.631000,0 days 01:04:36.708000,283.0,290.0,290.0,304.0,False,MEDIUM,1.0,True,Alfa Romeo,0 days 01:02:50.632000,2023-03-19 17:03:50.718,1,15.0,False,,False,False
845,0 days 01:06:15.304000,BOT,77,0 days 00:01:38.763000,2.0,1.0,,,0 days 00:00:37.285000,0 days 00:00:30.801000,0 days 00:00:30.677000,0 days 01:05:13.817000,0 days 01:05:44.618000,0 days 01:06:15.295000,278.0,300.0,291.0,313.0,True,MEDIUM,2.0,True,Alfa Romeo,0 days 01:04:36.541000,2023-03-19 17:05:36.627,1,15.0,False,,False,True
846,0 days 01:07:52.260000,BOT,77,0 days 00:01:36.956000,3.0,1.0,,,0 days 00:00:35.987000,0 days 00:00:30.606000,0 days 00:00:30.363000,0 days 01:06:51.282000,0 days 01:07:21.888000,0 days 01:07:52.251000,,315.0,303.0,320.0,True,MEDIUM,3.0,True,Alfa Romeo,0 days 01:06:15.304000,2023-03-19 17:07:15.390,1,15.0,False,,False,True
847,0 days 01:09:29.471000,BOT,77,0 days 00:01:37.211000,4.0,1.0,,,0 days 00:00:36.134000,0 days 00:00:30.653000,0 days 00:00:30.424000,0 days 01:08:28.385000,0 days 01:08:59.038000,0 days 01:09:29.462000,277.0,312.0,302.0,321.0,False,MEDIUM,4.0,True,Alfa Romeo,0 days 01:07:52.260000,2023-03-19 17:08:52.346,1,15.0,False,,False,True
848,0 days 01:11:06.068000,BOT,77,0 days 00:01:36.597000,5.0,1.0,,,0 days 00:00:35.803000,0 days 00:00:30.574000,0 days 00:00:30.220000,0 days 01:10:05.265000,0 days 01:10:35.839000,0 days 01:11:06.059000,278.0,310.0,302.0,319.0,True,MEDIUM,5.0,True,Alfa Romeo,0 days 01:09:29.471000,2023-03-19 17:10:29.557,1,15.0,False,,False,True
