,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
0,2023-04-30 10:01:03.037,0,0,0,0,False,0,car,0 days 00:00:01.567000,0 days 00:00:01.567000
1,2023-04-30 10:01:03.237,0,0,0,0,False,0,car,0 days 00:00:01.767000,0 days 00:00:01.767000
2,2023-04-30 10:01:03.557,0,0,0,0,False,0,car,0 days 00:00:02.087000,0 days 00:00:02.087000
3,2023-04-30 10:01:03.837,0,0,0,0,False,0,car,0 days 00:00:02.367000,0 days 00:00:02.367000
4,2023-04-30 10:01:04.157,0,0,0,0,False,0,car,0 days 00:00:02.687000,0 days 00:00:02.687000
5,2023-04-30 10:01:04.597,0,0,0,0,False,0,car,0 days 00:00:03.127000,0 days 00:00:03.127000
6,2023-04-30 10:01:04.797,0,0,0,0,False,0,car,0 days 00:00:03.327000,0 days 00:00:03.327000
7,2023-04-30 10:01:05.037,0,0,0,0,False,0,car,0 days 00:00:03.567000,0 days 00:00:03.567000
8,2023-04-30 10:01:05.317,0,0,0,0,False,0,car,0 days 00:00:03.847000,0 days 00:00:03.847000
9,2023-04-30 10:01:05.517,0,0,0,0,False,0,car,0 days 00:00:04.047000,0 days 00:00:04.047000
10,2023-04-30 10:01:05.796,0,0,0,0,False,0,car,0 days 00:00:04.326000,0 days 00:00:04.326000
11,2023-04-30 10:01:06.036,0,0,0,0,False,0,car,0 days 00:00:04.566000,0 days 00:00:04.566000
12,2023-04-30 10:01:06.396,0,0,0,0,False,0,car,0 days 00:00:04.926000,0 days 00:00:04.926000
13,2023-04-30 10:01:06.636,0,0,0,0,False,0,car,0 days 00:00:05.166000,0 days 00:00:05.166000
14,2023-04-30 10:01:06.876,0,0,0,0,False,0,car,0 days 00:00:05.406000,0 days 00:00:05.406000
15,2023-04-30 10:01:07.276,0,0,0,0,False,0,car,0 days 00:00:05.806000,0 days 00:00:05.806000
16,2023-04-30 10:01:07.436,0,0,0,0,False,0,car,0 days 00:00:05.966000,0 days 00:00:05.966000
17,2023-04-30 10:01:07.596,0,0,0,0,False,0,car,0 days 00:00:06.126000,0 days 00:00:06.126000
18,2023-04-30 10:01:07.796,0,0,0,0,False,0,car,0 days 00:00:06.326000,0 days 00:00:06.326000
